Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,acts upstream of,acts upstream of or within,"acts upstream of or within, negative effect","acts upstream of or within, positive effect","acts upstream of, negative effect","acts upstream of, positive effect",adjacent_to,capable of,capable of negatively regulating,capable of part of,capable of positively regulating,capable of regulating,causal agent in process,causal relation between entities,causal relation between material entity and a process,causal relation between processes,causally downstream of,causally downstream of or within,causally influenced by,causally influences,causally related to,causally upstream of,causally upstream of or within,"causally upstream of or within, negative effect","causally upstream of or within, positive effect","causally upstream of, negative effect","causally upstream of, positive effect",consider,contained in,contains,contains process,database_cross_reference,definition,derives_by_manipulation_from,developmentally contributes to,developmentally preceded by,developmentally related to,developmentally succeeded by,develops from,develops into,directly negatively regulated by,directly negatively regulates,directly negatively regulates activity of,directly positively regulated by,directly positively regulates,directly positively regulates activity of,directly regulated by,directly regulates,directly regulates activity of,editor note,enabled by,enables,enables subfunction,ends after,evolutionarily related to,functionally related to,German synonym (exact),has component,has component activity,has component process,has developmental contribution from,has developmental potential involving,has effector activity,has input,has negative regulatory component activity,has part,has part structure that is capable of,has part that occurs in,has participant,has positive regulatory component activity,has potential to develop into,has potential to developmentally contribute to,has potential to directly develop into,has regulatory component activity,has_alternative_id,has_broad_synonym,has_exact_synonym,has_narrow_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,has_scope,has_synonym_type,helper property (not for use in curation),http://data.bioontology.org/metadata/obo/develops_from,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://omv.ontoware.org/2005/05/ontology#useImports,http://purl.obolibrary.org/obo/IAO_0000111,http://purl.obolibrary.org/obo/IAO_0000112,http://purl.obolibrary.org/obo/IAO_0000114,http://purl.obolibrary.org/obo/IAO_0000117,http://purl.obolibrary.org/obo/IAO_0000118,http://purl.obolibrary.org/obo/IAO_0000119,http://purl.obolibrary.org/obo/IAO_0000231,http://purl.obolibrary.org/obo/IAO_0000412,http://purl.obolibrary.org/obo/IAO_0000589,http://purl.obolibrary.org/obo/po#Angiosperm,http://purl.obolibrary.org/obo/po#Arabidopsis,http://purl.obolibrary.org/obo/po#Bryophytes,http://purl.obolibrary.org/obo/po#Citrus,http://purl.obolibrary.org/obo/po#CL,http://purl.obolibrary.org/obo/po#Gymnosperms,http://purl.obolibrary.org/obo/po#Maize,http://purl.obolibrary.org/obo/po#Musa,http://purl.obolibrary.org/obo/po#Poaceae,http://purl.obolibrary.org/obo/po#Potato,http://purl.obolibrary.org/obo/po#Pteridophytes,http://purl.obolibrary.org/obo/po#reference,http://purl.obolibrary.org/obo/po#Rice,http://purl.obolibrary.org/obo/po#Tomato,http://purl.obolibrary.org/obo/po#TraitNet,http://purl.obolibrary.org/obo/RO_0001900,http://purl.org/dc/elements/1.1/source,http://swrl.stanford.edu/ontologies/3.3/swrla.owl#isRuleEnabled,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.geneontology.org/formats/oboInOwl#source,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,immediately causally downstream of,immediately causally upstream of,immediately preceded by,immediately precedes,in taxon,in_subset,input of,interaction relation helper property,interacts with,involved in,involved in negative regulation of,involved in or involved in regulation of,involved in positive regulation of,involved in regulation of,is a defining property chain axiom,is a defining property chain axiom where second argument is reflexive,is active in,is kinase activity,isolated from germplasm,Japanese synonym (exact),located_in,location of,mereotopologically related to,molecular interaction relation helper property,molecularly interacts with,negatively regulated by,negatively regulates,occurs in,only in taxon,overlaps,part of,part of structure that is capable of,participates in,phosphorylates,Plural,positively regulated by,positively regulates,preceded by,precedes,process has causal agent,regulated by,regulates,regulates activity of,shorthand,Spanish synonym (exact),spatially coextensive with,spatially disjoint from,subset_property,synonym_type_property,temporally related to,term replaced by,treat-xrefs-as-genus-differentia,treat-xrefs-as-is_a
http://purl.obolibrary.org/obo/PO_0009011,plant structure,"estructura vegetal (Spanish, exact)|植物 構造 (Japanese, exact)","A plant anatomical entity (PO:0025131) that is, or was, part of a plant, or was derived from a part of a plant.|'Part' includes both proper parts and the whole plant. CARO:0000003 'connected anatomical structure' is defined as: Material anatomical entity that is a single connected structure with inherent 3D shape, generated by coordinated expression of the organism's own genome.",false,,,http://purl.obolibrary.org/obo/PO_0025131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:57,"A plant anatomical entity (PO:0025131) that is, or was, part of a plant, or was derived from a part of a plant.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"estructura vegetal (Spanish, exact)|植物 構造 (Japanese, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0009011,,,"'Part' includes both proper parts and the whole plant. CARO:0000003 'connected anatomical structure' is defined as: Material anatomical entity that is a single connected structure with inherent 3D shape, generated by coordinated expression of the organism's own genome.",plant structure,,PO:0009011,,,,,,http://purl.obolibrary.org/obo/po#TraitNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025566,shoot system phloem sap,"シュート組織師管液 (Japanese, exact)|savia del floema del sistema del epiblasto (Spanish, exact)",A phloem sap (PO:0025540) that is located in the shoot system (PO:0009006).,false,,,http://purl.obolibrary.org/obo/PO_0025540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:530,A phloem sap (PO:0025540) that is located in the shoot system (PO:0009006).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"シュート組織師管液 (Japanese, exact)|savia del floema del sistema del epiblasto (Spanish, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laurel_Cooper,2013-05-23T16:52:49Z,,PO:0025566,,,,shoot system phloem sap,,PO:0025566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0030092,loculicidal capsule fruit,"dehiscent fruit  (broad)|loculicidal capsule (exact)|cápsula loculicida (exact, Spanish)|lokulizide kapsule (exact, German)","A capsule fruit (PO:0030091) which at maturity dehisces through fruit locules (PO:0025270).|When annotating to a capsule fruit (PO:0030091) which dehisces through both the fruit septa (PO:0025268) and fruit locules (PO:0025270), annotate to coccarium capsule fruit (PO:0030094). When annotating to a capsule fruit which only dehisces through the fruit septa, annotate to septicidal capsule fruit (PO:0030093). Examples: cotton (Gossypium raimondii) and rose mallow (Hibiscus syriacus).",false,,,http://purl.obolibrary.org/obo/PO_0030091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:642,A capsule fruit (PO:0030091) which at maturity dehisces through fruit locules (PO:0025270).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dehiscent fruit  (broad),"loculicidal capsule (exact)|cápsula loculicida (exact, Spanish)|lokulizide kapsule (exact, German)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0030092,,,"When annotating to a capsule fruit (PO:0030091) which dehisces through both the fruit septa (PO:0025268) and fruit locules (PO:0025270), annotate to coccarium capsule fruit (PO:0030094). When annotating to a capsule fruit which only dehisces through the fruit septa, annotate to septicidal capsule fruit (PO:0030093). Examples: cotton (Gossypium raimondii) and rose mallow (Hibiscus syriacus).",loculicidal capsule fruit,,PO:0030092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0006399,PO_0006399,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006399,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0009038,,
http://purl.obolibrary.org/obo/PO_0007013,BO.03 late boot stage,flag leaf sheath swollen (related)|5.2-late booting stage in rice (related)|rice growth stage-5.2 (related),The flag leaf sheath swollen.|In rice the flag leaf sheath is more than 10cm out of the penultimate leaf sheath. Booting is a term used specifically for grasses (Poaceae).,false,,,http://purl.obolibrary.org/obo/PO_0007014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The flag leaf sheath swollen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,flag leaf sheath swollen (related)|5.2-late booting stage in rice (related)|rice growth stage-5.2 (related),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007013,,,In rice the flag leaf sheath is more than 10cm out of the penultimate leaf sheath. Booting is a term used specifically for grasses (Poaceae).,BO.03 late boot stage,,PO:0007013,,,,,,http://purl.obolibrary.org/obo/po#Poaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0030100,legume fruit,"pod  (broad)|dehiscent fruit  (broad)|legumbre (exact, Spanish)|hülse (exact, German)|legume (exact)","A fruit (PO:0009001) which develops from a carpel (PO:0009030) and at maturity comprises a dry exocarp (PO:0009085), dry mesocarp (PO:0009087), and dry endocarp (PO:0009086) that dehisce along two fruit valves (PO:0000033).|Legume fruit (PO:0030100) is characteristic of the plant family Fabaceae. Examples: pigeon pea (Cajanus cajan), chickpea (Cicer arietinum), peanut (Arachis hypogaea), soybean (Glycine max), and lentil (Lens culinaris subsp. culinaris).",false,,,http://purl.obolibrary.org/obo/PO_0009001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:645,"A fruit (PO:0009001) which develops from a carpel (PO:0009030) and at maturity comprises a dry exocarp (PO:0009085), dry mesocarp (PO:0009087), and dry endocarp (PO:0009086) that dehisce along two fruit valves (PO:0000033).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pod  (broad)|dehiscent fruit  (broad),"legumbre (exact, Spanish)|hülse (exact, German)|legume (exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0030100,,,"Legume fruit (PO:0030100) is characteristic of the plant family Fabaceae. Examples: pigeon pea (Cajanus cajan), chickpea (Cicer arietinum), peanut (Arachis hypogaea), soybean (Glycine max), and lentil (Lens culinaris subsp. culinaris).",legume fruit,,PO:0030100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0006459,PO_0006459,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006459,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0020023,,
http://purl.obolibrary.org/obo/PO_0025153,peduncle trichome,"花梗毛（毛茸、糸状体） (Japanese, exact)|peduncle hair (exact)|tricoma del ped&#250nculo (Spanish, exact)",A shoot axis trichome that is part of a peduncle epidermis.,false,,,http://purl.obolibrary.org/obo/PO_0005003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A shoot axis trichome that is part of a peduncle epidermis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"花梗毛（毛茸、糸状体） (Japanese, exact)|peduncle hair (exact)|tricoma del ped&#250nculo (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0025152,,http://purl.obolibrary.org/obo/PO_0025152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2010-11-15T02:14:05Z,,PO:0025153,,,,peduncle trichome,,PO:0025153,,,,,,http://purl.obolibrary.org/obo/po#Musa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0000027,lateral root tip,"側根端 (Japanese, exact)|punta de la ra&#237z lateral (Spanish, exact)",A root tip (PO:0000025) of a lateral root (PO:0020121).,false,,,http://purl.obolibrary.org/obo/PO_0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:577,A root tip (PO:0000025) of a lateral root (PO:0020121).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"側根端 (Japanese, exact)|punta de la ra&#237z lateral (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0020121,,http://purl.obolibrary.org/obo/PO_0020121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0000027,,,,lateral root tip,,PO:0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0009048,PO_0009048,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0009048,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0009049,,
http://purl.obolibrary.org/obo/PO_0025358,pneumatorhiza,"支持根から出る側根 (Japanese, exact)|pneumatorhizae (exact, plural)","A small lateral root that grows from a prop root and has a mealy surface texture.|Found in some palms and other species growing in flooded habitats. Pneumatorhiza appear as small outgrowths on the surface of a prop root. Similar, but distinct from, pneumatophores.",false,,,http://purl.obolibrary.org/obo/PO_0020121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A small lateral root that grows from a prop root and has a mealy surface texture.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"支持根から出る側根 (Japanese, exact)|pneumatorhizae (exact, plural)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2011-11-16T04:02:19Z,,PO:0025358,,,"Found in some palms and other species growing in flooded habitats. Pneumatorhiza appear as small outgrowths on the surface of a prop root. Similar, but distinct from, pneumatophores.",pneumatorhiza,,PO:0025358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0009103,short tassel branch meristem,"meristema de la ramificaci&#243n corta del penacho (borla) (Spanish, exact)|雄穂短枝分裂組織 (Japanese, exact)|third order tassel branch meristem (related)|short branch meristem (related)",The meristem present on either or both the long lateral branch and central spike of a maize tassel that gives rise to short tassel branch.,false,,,http://purl.obolibrary.org/obo/PO_0009107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The meristem present on either or both the long lateral branch and central spike of a maize tassel that gives rise to short tassel branch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"meristema de la ramificaci&#243n corta del penacho (borla) (Spanish, exact)|雄穂短枝分裂組織 (Japanese, exact)",,,plant_anatomy,third order tassel branch meristem (related)|short branch meristem (related),,,,,http://purl.obolibrary.org/obo/PO_0006324|http://purl.obolibrary.org/obo/PO_0009101,,http://purl.obolibrary.org/obo/PO_0006324|http://purl.obolibrary.org/obo/PO_0009101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0009103,,,,short tassel branch meristem,,PO:0009103,,,,,,http://purl.obolibrary.org/obo/po#Maize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025098,bract trichome,"苞毛（毛茸、糸状体） (Japanese, exact)|tricoma de br&#225ctea (Spanish, exact)",A phyllome trichome that is part of a bract epidermis.,false,,,http://purl.obolibrary.org/obo/PO_0025186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A phyllome trichome that is part of a bract epidermis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"苞毛（毛茸、糸状体） (Japanese, exact)|tricoma de br&#225ctea (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0025158,,http://purl.obolibrary.org/obo/PO_0025158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2010-12-17T02:04:06Z,,PO:0025098,,,,bract trichome,,PO:0025098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0020081,seed as dispersal unit,"semilla como unidad dispersante (Spanish, exact)|分散ユニットとしての種子 (Japanese, exact)",OBSOLETE.,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBSOLETE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"semilla como unidad dispersante (Spanish, exact)|分散ユニットとしての種子 (Japanese, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0020081,,,,seed as dispersal unit,true,PO:0020081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007097,SE.14 fourteen nodes or internodes visible stage,3.14 14 nodes/internodes visible in soybean (related)|3.4 late vegetative (related),"The stage at which fourteen nodes or fourteen internodes are visible.|A measure of vegetative growth, but leaf production is to be preferred.",false,,,http://purl.obolibrary.org/obo/PO_0007089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The stage at which fourteen nodes or fourteen internodes are visible.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,3.14 14 nodes/internodes visible in soybean (related)|3.4 late vegetative (related),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007097,,,"A measure of vegetative growth, but leaf production is to be preferred.",SE.14 fourteen nodes or internodes visible stage,,PO:0007097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0006018,leaf adaxial epidermis,"葉向軸側表皮 (Japanese, exact)|epidermis adaxial de la hoja (Spanish, exact)|upper epidermis (related)","A portion of leaf epidermis (PO:0006016) that covers the adaxial/upper surface of a leaf.|Used to refer to an adaxial epidermis of an entire leaf. More specific terms exist for leaf lamina adaxial epidermis and petiole adaxial epidermis. If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.",false,,,http://purl.obolibrary.org/obo/PO_0006016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A portion of leaf epidermis (PO:0006016) that covers the adaxial/upper surface of a leaf.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"葉向軸側表皮 (Japanese, exact)|epidermis adaxial de la hoja (Spanish, exact)",,,plant_anatomy,upper epidermis (related),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006018,,,"Used to refer to an adaxial epidermis of an entire leaf. More specific terms exist for leaf lamina adaxial epidermis and petiole adaxial epidermis. If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.",leaf adaxial epidermis,,PO:0006018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0020065,indehiscent fruit,"fruto indehiscente (Spanish, exact)|閉果 (Japanese, exact)",OBSOLETE. Fruit that does not open at maturity.,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBSOLETE. Fruit that does not open at maturity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"fruto indehiscente (Spanish, exact)|閉果 (Japanese, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0020065,,,,indehiscent fruit,true,PO:0020065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025466,cell death stage of secondary xylem,"transition to heartwood stage (exact)|etapa de muerte celular del xilema secundario (Spanish, exact)|二次木部の細胞死段階 (Japanese, exact)","A cell differentiation stage of secondary xylem (PO:0025469) that occurs during the interval between the first cell death of a tracheary element (PO:0000290) or non-septate xylem fiber cell (PO:0000274) and the death of the last secondary xylem parenchyma cell (PO:0004525) or septate fiber cell (PO:0004521) in a portion of secondary xylem (PO:0005848).|During this stage, the cells of a portion of secondary xylem are undergoing cell death (GO:0008219), sometimes called apoptosis. Death of the tracheary elements and non-septate xylem fiber cells generally precedes the death of secondary parenchyma cells and septate fiber cells. Once all cells in portion of secondary xylem are dead, it transitions from sapwood (PO:0004513) to heartwood (PO:0004512), and secondary xylem development ends.",false,,,http://purl.obolibrary.org/obo/PO_0025469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:447,A cell differentiation stage of secondary xylem (PO:0025469) that occurs during the interval between the first cell death of a tracheary element (PO:0000290) or non-septate xylem fiber cell (PO:0000274) and the death of the last secondary xylem parenchyma cell (PO:0004525) or septate fiber cell (PO:0004521) in a portion of secondary xylem (PO:0005848).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"transition to heartwood stage (exact)|etapa de muerte celular del xilema secundario (Spanish, exact)|二次木部の細胞死段階 (Japanese, exact)",,,plant_structure_development_stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2012-03-14T02:07:50Z,,PO:0025466,,,"During this stage, the cells of a portion of secondary xylem are undergoing cell death (GO:0008219), sometimes called apoptosis. Death of the tracheary elements and non-septate xylem fiber cells generally precedes the death of secondary parenchyma cells and septate fiber cells. Once all cells in portion of secondary xylem are dead, it transitions from sapwood (PO:0004513) to heartwood (PO:0004512), and secondary xylem development ends.",cell death stage of secondary xylem,,PO:0025466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025521,unicellular plant gametangium,"gametangium (broad)|単細胞植物配偶子嚢 (Japanese, exact)","A native plant cell (PO:0025606) that produces one or more gametes (PO:0025006) and participates in the gametophyte development stage (PO:0028003).|Occurs in some green alga, such as Ulva.  Participates in the gametophyte development stage (PO:0028003).",false,,,http://purl.obolibrary.org/obo/BFO_0000002|http://purl.obolibrary.org/obo/PO_0025606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:513,A native plant cell (PO:0025606) that produces one or more gametes (PO:0025006) and participates in the gametophyte development stage (PO:0028003).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gametangium (broad),"単細胞植物配偶子嚢 (Japanese, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laurel_Cooper,2012-12-03T16:09:54Z,,PO:0025521,,,"Occurs in some green alga, such as Ulva.  Participates in the gametophyte development stage (PO:0028003).",unicellular plant gametangium,,PO:0025521,,,,,,http://purl.obolibrary.org/obo/po#CL,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0028003,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0006354,ear floret,"florete de la espiga (Spanish, exact)|雌穂小花 (Japanese, exact)","A small, pistillate flower (PO:0025599) that is part of a ear spikelet (PO:0006320).|The ear floret (PO:0006354) initiates both carpels (PO:0009030) and stamens (PO:0009029), but all stamens abort during development. Found in Zea spp.",false,,,http://purl.obolibrary.org/obo/PO_0009082|http://purl.obolibrary.org/obo/PO_0025599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:536,"A small, pistillate flower (PO:0025599) that is part of a ear spikelet (PO:0006320).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"florete de la espiga (Spanish, exact)|雌穂小花 (Japanese, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0006320,,http://purl.obolibrary.org/obo/PO_0006320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006354,,,"The ear floret (PO:0006354) initiates both carpels (PO:0009030) and stamens (PO:0009029), but all stamens abort during development. Found in Zea spp.",ear floret,,PO:0006354,,,,,,http://purl.obolibrary.org/obo/po#Maize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007121,6.01 10% of flowers open,,OBSOLETE,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBSOLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007121,,,,6.01 10% of flowers open,true,PO:0007121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007113,rosette growth stage,rosette growth in Arabidopsis (related),"Stages of growth based on expansion of the rosette in Arabidopsis.|A measure of vegetative growth, but leaf production is to be preferred.",false,,,http://purl.obolibrary.org/obo/PO_0007112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stages of growth based on expansion of the rosette in Arabidopsis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,rosette growth in Arabidopsis (related),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007113,,,"A measure of vegetative growth, but leaf production is to be preferred.",rosette growth stage,,PO:0007113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
