Class ID;Definitions;decreased_in_magnitude_relative_to;functionally related to
http://purl.obolibrary.org/obo/PATO_0001808;A sensitivity to irradiation which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001918;A spatial quality inhering in a bearer by virtue of the bearer's being located toward the rear and abdomen of an organism relative to another entity.;;
http://purl.obolibrary.org/obo/PATO_0001841;An intensity which is characterized by temporary abatement in severity.;;
http://purl.obolibrary.org/obo/PATO_0040006;A shape quality inhering in a bearer by virtue of the bearer's having a shape like a crown.;;
http://purl.obolibrary.org/obo/PATO_0002192;A quality that inheres in a molecular entity by virtue of the molecule possessing no rings that are aromatic.;;
http://purl.obolibrary.org/obo/PATO_0001731;A quality inhering in a plant by virtue of the bearer's disposition to shed foliage.;;
http://purl.obolibrary.org/obo/PATO_0002045;A branched quality inhering in a bearer by virtue of the bearer's having smaller branches arising from larger branches. Resembling a tree in branching structure.;;
http://purl.obolibrary.org/obo/PATO_0002028;An osmolality which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0001601;A rotation quality inhering in a bearer by virtue of being rotated towards the front of an organism.;;
http://purl.obolibrary.org/obo/PATO_0002515;An elevation quality inhering in a bearer by virtue the bearer's being in a high position relative to another entity.;;
http://purl.obolibrary.org/obo/PATO_0001687;A positional quality inhering in a bearer by virtue of the bearer's vertical distance of a point above or below a reference surface.;;
http://purl.obolibrary.org/obo/PATO_0002405;A structural quality inhering in a bearer by virtue of the bearer's disposition to be reduced to smaller pieces with little effort.;;
http://purl.obolibrary.org/obo/PATO_0001353;A density quality which inheres in a bearer by virtue of some influence exerted by the bearer's mass on a given volume.;;
http://purl.obolibrary.org/obo/PATO_0000083;A quality that exists by virtue of being a particular point in the time of a cycle.;;
http://purl.obolibrary.org/obo/PATO_0002284;A physical quality that pertains by virtue of a pulling force that is directed away from the bearer and attempts to stretch or elongate the bearer.;;
http://purl.obolibrary.org/obo/PATO_0000460;A quality inhering in a bearer by virtue of the bearer's deviation from normal or average.;;
http://purl.obolibrary.org/obo/PATO_0000570;A height which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001933;A positional quality inhering in a bearer by virtue of the bearer's being positioned on opposite sides on the same plane.;;
http://purl.obolibrary.org/obo/PATO_0005017;A quality inhering in a bearer by virtue of the bearer's being compressed from the side facing the lips to the side facing the tongue.;;
http://purl.obolibrary.org/obo/PATO_0002394;A tolerance quality inhering in a bearer by virtue of the bearer's decreased ability to endure a stimulus.;;
http://purl.obolibrary.org/obo/PATO_0045077;A variability of size which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0045094;West is one of the four cardinal directions or points of the compass. It is the opposite direction from east.;;
http://purl.obolibrary.org/obo/PATO_0000427;A quality of a single process inhering in a bearer by virtue of the bearer's occurring or appearing again or repeatedly.;;
http://purl.obolibrary.org/obo/PATO_0000647;A structural quality inhering in a bearer by virtue of the bearer's undergoing unprogrammed cell death.;;
http://purl.obolibrary.org/obo/PATO_0001678;An efficiency quality inhering in a bearer by virtue of the bearer's having efficiency.;;
http://purl.obolibrary.org/obo/PATO_0000303;A speed which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0002413;A color consisting of yellow and brown hue and high brightness.;;
http://purl.obolibrary.org/obo/PATO_0001491;A paedomorphic growth quality which is due to a reduced rate.;;
http://purl.obolibrary.org/obo/PATO_0001234;A spatial quality inhering in a bearer by virtue of the bearer's being located further from a more centrally located entity.;;
http://purl.obolibrary.org/obo/PATO_0001251;A color consisting of grey color and low brightness.;;
http://purl.obolibrary.org/obo/PATO_0001327;A symmetry quality inhering in a bearer by virtue of the bearer's being capable of division into symmetrical halves by only one longitudinal plane passing through the axis.;;
http://purl.obolibrary.org/obo/PATO_0001344;A S. cerevisiae mating type cells that secrete a pheromone that stimulates a haploids.;;
http://purl.obolibrary.org/obo/PATO_0001361;A texture quality inhering in a bearer by virtue of the bearer's being covered with warts or projections that resemble warts resulting in a hard rough surface.;;
http://purl.obolibrary.org/obo/PATO_0002499;An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed posteriorly.;;
http://purl.obolibrary.org/obo/PATO_0001704;A color consisting of violet hue and high brightness.;;
http://purl.obolibrary.org/obo/PATO_0001721;A behavioral quality which holds by virtue of extent of the receptiveness of a male to female advances.;;
http://purl.obolibrary.org/obo/PATO_0002165;To bent or hang downwards.;;
http://purl.obolibrary.org/obo/PATO_0001831;A female fertility which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001814;A structural quality inhering in a bearer by virtue of the bearer's impaired elastic tension that facilitate response to stimuli.;;
http://purl.obolibrary.org/obo/PATO_0002275;A color pattern quality inhering in a bearer by virtue of the bearer's color pattern in which light and dark colors (for example white and black) are codistributed to create a visual impression.;;
http://purl.obolibrary.org/obo/PATO_0001924;A positional quality inhering in a bearer by virtue of the bearer's being positioned towards the middle of an organism.;;
http://purl.obolibrary.org/obo/PATO_0002632;A quality in which the effect or outcome is not primary or the focus of the observation.;;
http://purl.obolibrary.org/obo/PATO_0000951;A color that falls about midway between red and blue in hue.;;
http://purl.obolibrary.org/obo/PATO_0002018;;;
http://purl.obolibrary.org/obo/PATO_0002035;A spatial quality inhering in a bearer by virtue of the bearer's being on the same side in relation to another structure.;;
http://purl.obolibrary.org/obo/PATO_0070009;A martinotti cell morphology that inheres in neurons which have axons that form a fan-like plexus.;;
http://purl.obolibrary.org/obo/PATO_0002505;A nucleate quality inhering in a bearer by virtue of the bearer's having one or more nucleus.;;
http://purl.obolibrary.org/obo/PATO_0000297;A quality of a process which ends earlier than the natural end time or reference process.|TODO: the definition is incorrect. See absent.;;
http://purl.obolibrary.org/obo/PATO_0045067;A temperature which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0001684;A magnetism which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0002009;A shape quality inhering in a bearer by virtue of the degree to which there are subdivisions or offshoots in a bearer entity.;;
http://purl.obolibrary.org/obo/PATO_0002026;A quality of a single process inhering in a bearer by virtue of the bearer's not increasing over time.;;
http://purl.obolibrary.org/obo/PATO_0001591;A surface shape quality inhering in a bearer by virtue of the bearer's exhibiting a degree of bending.;;
http://purl.obolibrary.org/obo/PATO_0001574;A physical quality inhering in a bearer by virtue of the bearer's motion characteristic.;;
http://purl.obolibrary.org/obo/GO_0098590;A membrane that is a (regional) part of the plasma membrane.|Note that this term should not be used for direct manual annotation as it should always be possible to choose a more specific subclass.;;
http://purl.obolibrary.org/obo/PATO_0070017;A pyramidal family morphology that inheres in neurons which have a standard pyramidal shape with its apical dendrite aligned vertically.;;
http://purl.obolibrary.org/obo/PATO_0002403;Affecting all regions without specificity of distribution.;;
http://purl.obolibrary.org/obo/PATO_0002513;A positional quality inhering in a bearer by virtue of the bearer's having a slanting direction (neither perpendicular nor parallel) relative to another entity.;;
http://purl.obolibrary.org/obo/PATO_0045058;A circumference which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0002358;An elongated raised margin or border.;;
http://purl.obolibrary.org/obo/PATO_0001914;A physiological state which is characterized by normal electrical activity in neuronal tissue.;;
http://purl.obolibrary.org/obo/PATO_0002392;A spatial quality inhering in a bearer by virtue of the bearer's being located on a sloping line joining two nonconsecutive points of an entity relative to another entity.;;
http://purl.obolibrary.org/obo/PATO_0002375;A concave 3-D shape quality inhering in a bearer by virtue of the bearer's shape form resembling the shape of a trumpet.;;
http://purl.obolibrary.org/obo/PATO_0001592;A curvature which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0002041;A diameter that is along the anterior-posterior axis.;;
http://purl.obolibrary.org/obo/PATO_0000941;A structural quality inhering in a cytoplasm that contains fluid filled cavities.;;
http://purl.obolibrary.org/obo/PATO_0001482;A quality inhering in a bearer by virtue of the bearer's standing out or projecting beyond a surface or line.;;
http://purl.obolibrary.org/obo/PATO_0001242;A physical quality which is equal to the distance between repeating units of a wave pattern.;;
http://purl.obolibrary.org/obo/PATO_0040020;Female quality of being incapable to reproduce because of functional loss of the ovaries and/or uterus from surgical removal.;;
http://purl.obolibrary.org/obo/PATO_0001352;A density quality which is equal to the mass exerting an influence on a one-dimensional object.;;
http://purl.obolibrary.org/obo/PATO_0001208;An odor quality inhering in a bearer by virtue of the bearer's lacking odour.;;
http://purl.obolibrary.org/obo/PATO_0001335;A mating type that indicates whether the F plasmid has integrated into the chromosome.;;
http://purl.obolibrary.org/obo/PATO_0001318;A discrimination quality in a bearer by virtue of the bearer's being incapable perceiving differences between two or more stimuli.;;
http://purl.obolibrary.org/obo/PATO_0001712;A perimeter which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0002156;A rotation quality inhering in a bearer by virtue of being rotated towards the side of an organism.;;
http://purl.obolibrary.org/obo/PATO_0002173;An alignment quality inhering in a bearer by virtue of the bearer's being in a improper spatial positioning towards an additional entity.;;
